age,annual_income,gender,city_tier,website_visits_last_30d,pages_per_visit,avg_session_duration_min,cart_additions_last_30d,previous_purchases,email_opened,email_clicked,sms_clicked,ad_clicked,campaign_channel,campaign_type,discount_percentage,product_price,days_since_last_purchase,loyalty_member,converted
47,71635,Female,Tier 1,9,1.16,6.51,3,4,1,0,0,0,Email,Seasonal,15,65.1,79,0,0
47,47393,Female,Tier 2,7,3.71,5.62,3,1,1,1,0,0,Email,New Arrival,0,37.58,20,0,1
34,67179,Female,Tier 2,7,5.48,5.55,1,0,0,0,1,0,Social,Retargeting,20,107.04,260,0,0
65,45353,Male,Tier 1,8,3.72,10.61,2,1,0,0,1,0,SMS,Discount,5,103.84,96,0,0
64,64720,Female,Tier 1,5,4.01,11.36,3,1,1,0,0,0,Email,Seasonal,20,91.93,134,1,0
40,31616,Female,Tier 2,6,3.8,4.97,5,1,1,0,0,0,Email,Discount,10,80.81,167,0,0
32,33000,Female,Tier 2,11,6.87,3.67,4,0,0,0,0,0,Social,Discount,15,53.42,829,1,0
54,74048,Male,Tier 1,9,4.58,5.98,1,1,1,1,0,0,Email,Discount,25,90,137,1,1
38,71876,Male,Tier 1,11,2.09,6.71,0,2,0,0,0,0,Social,Retargeting,5,50.8,162,1,0
31,66405,Male,Tier 2,9,2.7,8.14,1,2,0,0,0,0,Search Ads,Discount,20,54.91,55,0,0
19,56583,Female,Tier 3,13,4.14,1.01,1,3,0,0,0,0,Search Ads,Seasonal,0,51.02,75,1,0
28,18000,Male,Tier 2,11,5.89,4.68,3,4,1,1,0,0,Search Ads,Seasonal,25,60.39,75,0,1
68,53652,Male,Tier 1,9,4.99,4.48,1,0,1,1,0,0,Email,Seasonal,5,57.47,394,0,0
56,63175,Female,Tier 1,6,5.49,3.89,2,1,1,1,0,0,Email,Seasonal,20,101.88,59,0,1
55,45375,Male,Tier 3,10,2.31,2.51,2,1,0,0,0,0,Email,Seasonal,0,49.61,110,0,0
51,42175,Female,Tier 1,8,4.95,5.05,0,3,0,0,0,0,Search Ads,Seasonal,10,79.61,117,0,0
55,81000,Male,Tier 3,5,2.89,6.91,1,0,0,0,0,0,Social,Seasonal,15,98.22,958,0,0
67,53915,Female,Tier 3,7,3.82,3.01,1,0,0,0,1,0,Email,Seasonal,20,116.4,704,0,0
51,63186,Female,Tier 1,2,5.28,5.68,1,2,0,0,0,0,SMS,Discount,20,91.49,62,1,1
35,68934,Female,Tier 3,12,3.15,6.34,0,2,1,0,0,0,Email,Discount,10,22.89,114,1,1
47,36974,Female,Tier 1,4,1.84,8.79,0,1,0,0,0,0,Social,Retargeting,20,73.11,71,0,0
32,58478,Male,Tier 3,5,3.45,6.77,1,2,1,1,0,0,Email,Discount,15,101.43,95,0,0
44,78754,Male,Tier 1,5,4.18,5.33,2,3,0,0,0,0,Email,Discount,15,50.5,107,1,0
68,87746,Male,Tier 1,4,5.02,6.12,0,5,1,0,0,0,Email,Retargeting,15,119.86,22,1,0
51,55719,Female,Tier 2,12,2.67,7.03,1,1,1,0,0,0,Email,Retargeting,5,119.2,38,0,0
69,50717,Female,Tier 2,9,3.17,5.74,2,3,0,0,0,1,Social,Retargeting,25,95.09,142,1,1
55,59842,Male,Tier 1,15,4.32,7.07,2,3,0,0,0,0,SMS,Seasonal,25,108.65,6,1,1
50,59385,Female,Tier 2,7,4.82,4.84,0,1,0,0,0,0,Email,Retargeting,5,116.28,31,0,0
41,79962,Male,Tier 1,4,4.3,7.9,2,0,0,0,0,0,Social,New Arrival,10,81.89,230,1,0
32,37065,Female,Tier 1,3,3.78,4.48,1,1,1,1,0,0,Email,Discount,15,106.36,131,1,0
47,49962,Female,Tier 1,15,2.89,4.13,1,4,0,0,0,0,Social,Discount,15,45.41,145,1,0
59,34891,Male,Tier 1,10,5.33,4.56,1,2,0,0,0,0,Email,Discount,0,101.76,20,1,1
68,36782,Female,Tier 1,7,5.82,3.56,3,1,0,0,0,0,Email,Discount,20,91.84,135,0,1
34,61778,Male,Tier 1,7,3.12,7.01,0,2,1,1,0,0,Email,Discount,25,154.79,145,1,1
22,69577,Female,Tier 1,5,3.29,2.36,2,2,0,0,0,1,SMS,Seasonal,5,68.42,58,0,0
46,43311,Female,Tier 1,4,5.03,4.63,0,1,0,0,0,0,Search Ads,Retargeting,25,118.27,117,0,0
21,68898,Male,Tier 1,6,4.25,6.15,1,1,0,0,0,0,Email,Retargeting,25,108.51,155,1,0
27,75008,Male,Tier 3,9,4.87,5.52,1,2,0,0,0,0,Email,Seasonal,15,76.78,13,1,1
34,89825,Male,Tier 1,8,4.41,5.42,1,6,1,1,0,0,Email,Discount,10,25.6,5,1,1
27,56255,Female,Tier 3,5,4.57,5.21,4,3,0,0,1,0,SMS,Retargeting,5,68.02,65,0,1
34,43484,Female,Tier 2,12,3.39,5.83,2,0,1,1,0,0,Email,Discount,15,76.65,836,0,0
37,36956,Male,Tier 2,5,1,3.49,2,1,1,0,0,0,Email,Seasonal,15,108.63,165,1,1
41,35168,Female,Tier 2,6,4.29,4.54,2,1,0,0,0,1,Search Ads,New Arrival,20,88.37,144,0,0
22,77496,Female,Tier 3,7,5.03,4.98,1,3,0,0,0,1,Email,Discount,20,81.02,146,1,1
51,27728,Male,Tier 1,6,4.43,6.41,6,2,0,0,0,0,Social,Discount,25,104.72,92,1,1
23,76919,Male,Tier 2,11,2.88,7.39,1,0,0,0,0,0,Email,Seasonal,20,103.23,438,0,0
19,39368,Female,Tier 2,6,3.13,5.24,3,1,1,0,0,0,Email,Discount,25,109.08,146,0,0
30,42666,Female,Tier 2,4,7.69,6.97,2,2,0,0,0,0,Search Ads,Seasonal,15,54.47,169,0,0
60,52272,Male,Tier 3,8,4.53,5.68,1,1,0,0,0,0,Social,New Arrival,0,109.12,128,0,1
60,42334,Male,Tier 1,8,1,5.36,1,2,1,1,0,0,Email,Discount,0,119.06,78,0,0
65,71776,Male,Tier 2,2,3.14,7.07,1,3,1,0,0,0,Email,Discount,10,160.16,17,1,0
28,87640,Female,Tier 2,6,3.67,2.6,1,1,0,0,0,0,SMS,New Arrival,15,94.89,83,1,0
68,43166,Male,Tier 1,4,2.14,6.38,0,1,1,1,0,0,Email,New Arrival,10,112.72,61,0,0
64,47220,Male,Tier 1,8,3.81,4.13,4,4,1,1,0,0,Search Ads,Retargeting,5,93.79,175,0,1
40,52060,Female,Tier 2,2,3.26,7.58,0,1,1,1,0,0,Social,New Arrival,25,98.98,72,1,0
33,64739,Female,Tier 3,2,4.29,4.18,1,2,0,0,0,0,Search Ads,New Arrival,30,112.75,68,0,0
48,52237,Male,Tier 1,7,3.57,4.88,1,3,0,1,0,1,SMS,Discount,0,31.45,152,0,1
28,79971,Male,Tier 3,2,2.95,2.37,3,1,0,0,0,0,Social,New Arrival,0,88.83,93,0,0
33,75639,Female,Tier 1,9,3.49,6.23,2,6,1,0,0,0,Email,New Arrival,15,89.78,175,1,0
25,33662,Male,Tier 1,6,5.27,4.66,1,1,0,0,0,0,Search Ads,Retargeting,10,61.82,56,0,0
21,64377,Male,Tier 1,4,4.1,4.43,2,3,0,0,0,0,Email,Discount,20,33.94,127,0,0
57,82366,Female,Tier 1,11,3.68,5.55,1,1,0,0,0,0,Social,Retargeting,20,66.09,75,0,1
21,46094,Male,Tier 1,2,4.53,2.16,0,1,0,0,0,0,SMS,Retargeting,0,89.48,76,1,0
42,49703,Female,Tier 1,4,4,4.11,1,2,0,0,0,0,Social,Discount,15,73.64,142,1,1
20,45495,Female,Tier 2,6,2.34,5.13,0,6,0,0,0,0,Social,New Arrival,10,88.52,71,0,0
49,45873,Male,Tier 2,11,5.03,8.43,3,0,0,0,0,1,Social,Seasonal,30,52.07,758,1,0
20,24968,Male,Tier 1,7,3.06,5.87,1,0,1,0,0,0,Email,Discount,15,84.58,403,1,0
44,31090,Female,Tier 1,8,3.49,6.29,2,4,0,0,0,0,Social,Seasonal,25,90.28,139,0,0
46,56395,Female,Tier 1,9,1.73,5.62,2,3,1,0,1,0,SMS,New Arrival,0,42.16,2,0,0
49,82245,Female,Tier 2,4,5.23,12.32,5,3,1,0,0,0,Email,Retargeting,5,38.94,17,1,1
67,43960,Female,Tier 1,11,4.19,7.3,2,4,0,0,0,0,SMS,Retargeting,10,104.01,170,0,0
68,43430,Male,Tier 1,9,4.43,1.43,0,1,1,1,0,0,Search Ads,New Arrival,25,83.97,58,0,0
36,85627,Female,Tier 3,7,5.22,5.94,2,3,0,0,0,1,Search Ads,Discount,15,49.45,125,0,0
38,35051,Male,Tier 3,5,5.23,7.68,1,3,0,0,0,0,Email,Seasonal,25,67.57,23,0,0
22,25098,Male,Tier 1,7,2.94,2.6,4,1,0,0,0,1,Search Ads,Retargeting,10,94.18,33,0,1
35,40087,Male,Tier 1,7,4.02,5.71,0,4,0,0,0,0,Search Ads,Retargeting,5,52.41,45,1,1
45,43070,Male,Tier 1,6,3.87,4.42,1,0,1,0,0,0,Email,New Arrival,10,126.32,257,1,0
59,23546,Female,Tier 2,14,3.73,3.79,3,1,0,0,0,0,Social,New Arrival,20,96.81,49,0,1
39,52695,Male,Tier 2,3,2.79,8.17,1,3,0,0,0,1,Search Ads,Seasonal,25,104.89,106,0,0
38,72072,Male,Tier 1,9,6.14,4.17,1,4,1,0,0,1,Social,Discount,15,85.15,20,1,1
23,31853,Male,Tier 2,8,5.52,4.19,1,0,0,0,0,0,SMS,Seasonal,5,98.27,290,1,0
18,56576,Female,Tier 1,8,4.67,3.7,2,3,1,0,0,0,Social,Discount,15,143.47,145,1,1
22,62127,Female,Tier 1,8,6.04,3.32,0,3,1,0,0,0,Email,Retargeting,5,66.8,109,0,1
58,53499,Male,Tier 1,9,4.71,4.41,2,3,1,0,0,0,Email,Discount,15,68.38,136,0,0
29,58342,Male,Tier 1,9,3.55,4.31,3,1,0,0,0,0,Search Ads,Retargeting,5,143.18,7,1,1
43,58552,Male,Tier 1,5,3.37,3.12,2,1,0,0,0,1,Email,Discount,20,119.02,165,1,1
63,40371,Female,Tier 1,8,4.58,5.45,0,0,0,0,0,0,Search Ads,Retargeting,20,74.84,663,1,0
51,81974,Female,Tier 1,6,1.93,0.5,1,1,1,0,0,0,Email,Seasonal,15,56.46,49,1,0
66,77460,Female,Tier 1,15,5.3,5.7,0,1,0,0,0,0,SMS,New Arrival,0,67.54,30,0,0
31,76418,Female,Tier 2,11,1.56,7.45,1,2,0,0,0,0,Social,Discount,10,141.01,52,0,0
43,73246,Male,Tier 1,8,5.65,4.44,2,2,0,0,0,1,Search Ads,Discount,5,82.71,54,0,1
62,26650,Female,Tier 1,9,4.75,6.21,2,2,1,0,1,1,Search Ads,Retargeting,15,111.62,52,0,0
44,71669,Female,Tier 2,4,6.93,4.99,3,2,0,0,0,0,Search Ads,Discount,5,87.22,85,1,0
26,66801,Male,Tier 2,14,4.27,10.2,0,1,1,0,0,0,Social,Discount,25,89.66,107,1,1
43,27343,Male,Tier 3,5,4.98,7.45,4,1,1,0,0,0,Email,New Arrival,25,97.83,170,0,1
64,51132,Female,Tier 1,7,5.05,3.77,0,6,0,1,0,1,Social,Discount,5,76.4,155,0,0
39,59982,Female,Tier 1,8,2.67,8.08,2,5,1,1,0,0,Email,Discount,20,72.34,3,1,0
64,84958,Male,Tier 2,8,2.4,10.32,1,4,0,0,0,0,Email,New Arrival,20,127.46,95,0,0
47,68045,Female,Tier 2,8,2.6,5.07,1,1,0,0,0,0,SMS,Discount,10,73.51,16,1,0
60,39438,Female,Tier 1,11,3.95,6.47,0,2,1,1,0,0,Email,Discount,5,95.77,71,1,0
65,85517,Male,Tier 3,8,3.99,7.53,0,3,1,0,0,0,Email,New Arrival,5,112.3,117,0,0
34,55788,Male,Tier 1,6,4.05,3.26,2,2,1,0,0,0,Email,Discount,20,97.15,98,0,0
43,50395,Male,Tier 3,8,4.74,1.83,0,1,0,0,0,0,SMS,Discount,10,102.85,42,1,0
53,49112,Female,Tier 3,3,2.89,5.82,1,1,0,0,0,0,Email,Retargeting,15,31.08,122,0,1
18,25776,Male,Tier 2,8,5.26,3.86,0,2,0,0,0,0,Email,Retargeting,25,87.03,109,0,0
25,53024,Male,Tier 3,7,4.65,5.06,1,4,1,1,1,0,SMS,Discount,15,118.63,33,0,1
66,63955,Female,Tier 2,8,6.37,7.55,3,2,1,1,1,0,Email,Retargeting,30,147.7,29,0,0
52,48063,Female,Tier 1,2,4.65,6.63,1,2,1,1,0,0,Email,Seasonal,20,115.01,114,1,1
69,62568,Male,Tier 1,7,3.9,6.62,2,4,1,0,0,1,SMS,Seasonal,10,87.79,95,0,0
32,39441,Male,Tier 1,6,7.22,5.24,2,2,0,0,0,0,SMS,New Arrival,25,97.67,91,1,0
64,52463,Female,Tier 1,4,3.87,4.21,0,3,0,0,0,1,Search Ads,Discount,10,101.86,103,1,1
39,60698,Female,Tier 2,7,4.43,4.08,0,3,1,0,0,0,Email,New Arrival,30,18.91,62,0,0
31,58414,Female,Tier 1,9,4.65,8.99,1,2,0,0,0,1,Social,Discount,15,45.39,8,0,0
43,26102,Male,Tier 1,9,5.4,10.01,2,2,0,0,0,0,Email,New Arrival,30,84.31,43,0,1
45,47098,Female,Tier 2,11,4.13,7.66,3,3,0,0,0,0,Email,Seasonal,5,77.67,113,0,0
40,85194,Female,Tier 3,11,8.15,4.94,1,0,0,0,0,0,SMS,New Arrival,0,68.75,610,0,0
31,46136,Female,Tier 1,6,3.14,3.27,1,1,0,0,0,0,SMS,Retargeting,5,91.65,12,0,0
41,55285,Female,Tier 1,6,6.23,10.94,4,1,1,0,0,0,SMS,Discount,0,95.12,84,0,1
19,53438,Male,Tier 1,7,1.81,6.41,1,3,0,0,0,0,Search Ads,Discount,20,33.98,40,0,0
62,83228,Male,Tier 2,8,2.52,6.36,0,1,0,0,0,1,Search Ads,Seasonal,10,38.8,5,0,1
43,78227,Female,Tier 1,5,1.67,4.3,3,3,0,0,0,0,Email,Discount,15,67.56,57,1,0
31,69536,Female,Tier 2,9,2.61,6.88,1,1,1,0,0,0,Email,Discount,20,96.89,110,0,0
68,37482,Female,Tier 1,6,1.55,5.08,0,3,0,0,0,0,SMS,Retargeting,20,73.83,110,1,0
24,61465,Male,Tier 1,8,4.16,3.39,2,1,1,0,0,0,Email,Retargeting,25,63.77,1,0,0
20,65223,Female,Tier 3,7,2.66,4.82,0,4,0,0,0,0,Search Ads,Discount,5,122.88,161,0,0
64,42425,Female,Tier 1,9,6.27,6.31,1,3,1,0,0,0,Search Ads,New Arrival,0,100.01,73,1,1
40,39331,Male,Tier 1,2,4.75,8.57,1,1,0,1,0,0,Email,Discount,0,74.75,105,0,0
63,85690,Male,Tier 1,10,4.1,2.35,1,2,1,0,0,0,Search Ads,New Arrival,5,134.19,34,1,0
60,49586,Female,Tier 1,6,4.4,3.02,2,2,0,0,0,1,Social,Discount,10,83.03,72,1,1
64,84070,Female,Tier 2,7,4.97,4.65,2,2,1,1,0,0,Social,New Arrival,30,108.66,33,0,0
62,72948,Female,Tier 1,9,5.79,3.63,3,4,0,0,0,0,Email,Discount,10,51.14,56,0,0
35,62342,Female,Tier 1,11,3.25,5.51,0,3,1,0,0,0,Email,Seasonal,15,38.07,76,1,1
55,63146,Male,Tier 1,2,2.98,4.52,0,4,1,0,0,0,Social,Retargeting,20,55.82,100,1,1
52,29792,Male,Tier 2,9,4.62,5.75,3,4,1,1,0,0,Social,Seasonal,25,96.09,83,0,1
68,58722,Female,Tier 2,6,6.35,5.83,0,2,0,0,0,0,Search Ads,Retargeting,30,76.17,149,1,1
32,80506,Female,Tier 2,8,1.96,2.79,1,2,0,0,0,0,Social,Discount,25,74.87,132,0,0
42,67264,Female,Tier 2,3,4.6,5.08,1,0,0,0,0,0,SMS,New Arrival,15,87.06,927,1,0
54,57778,Female,Tier 1,9,5.94,3.9,4,0,0,0,0,0,Search Ads,Retargeting,10,84.57,356,1,0
45,85815,Male,Tier 1,6,4.92,7.78,5,3,0,0,0,0,SMS,New Arrival,15,116.88,11,0,1
27,51669,Female,Tier 1,2,4.5,4.14,0,1,1,0,0,0,Email,Retargeting,5,63.35,123,1,0
56,43848,Male,Tier 1,4,4.81,4.51,2,3,0,0,0,0,Social,Discount,0,37.33,133,1,0
34,57769,Male,Tier 1,6,6.71,3.68,1,2,0,0,0,0,Email,Retargeting,25,129.07,60,0,1
56,68796,Male,Tier 2,7,5.19,5.44,0,1,0,0,0,0,Search Ads,Seasonal,15,65.98,158,0,0
39,24080,Male,Tier 2,12,1.67,5.2,1,3,1,1,0,0,SMS,Discount,15,116.13,66,0,1
43,60128,Male,Tier 3,8,3.87,8.46,4,3,1,0,0,0,Email,Retargeting,15,92.09,105,0,1
61,69586,Male,Tier 1,10,4.13,5.44,3,5,0,0,0,0,Email,Discount,15,124.08,144,1,1
42,50146,Male,Tier 2,8,5.54,8.19,3,1,0,0,0,0,Social,Discount,15,61.33,76,0,1
34,74925,Male,Tier 3,6,4.12,8.58,1,4,0,0,0,0,SMS,New Arrival,25,106.13,90,1,1
30,66541,Female,Tier 2,6,4.02,4.79,5,3,1,1,0,0,SMS,New Arrival,20,71.58,12,0,1
37,93545,Male,Tier 1,8,4.06,5.15,3,2,0,0,0,0,Social,Retargeting,5,59.94,26,0,0
42,41489,Male,Tier 1,7,4.36,4.35,1,5,0,0,0,0,Email,Retargeting,10,130.43,68,0,0
21,69953,Female,Tier 1,10,3.86,3.04,2,3,1,0,0,0,Email,Discount,20,57.62,27,1,1
27,36688,Female,Tier 1,12,3.37,10.22,2,2,0,0,0,0,Social,Discount,15,56.27,53,0,1
20,25923,Female,Tier 2,6,3.78,4.36,1,2,1,0,0,0,Email,Discount,20,46.47,87,1,0
58,18360,Male,Tier 1,8,4.46,3.7,0,5,1,1,0,1,Search Ads,Seasonal,20,66.58,85,1,0
62,64690,Female,Tier 1,3,4.93,3.38,0,1,1,0,0,1,Email,Retargeting,20,84.75,176,0,0
35,58316,Male,Tier 2,4,8.1,4.25,0,1,0,0,0,0,SMS,Seasonal,25,75.11,37,0,0
64,46377,Male,Tier 2,14,2.01,4.89,2,1,1,1,0,0,Email,New Arrival,20,91.66,45,0,1
53,23077,Male,Tier 1,5,4.88,7.99,0,5,1,1,0,0,Email,Discount,10,32.6,131,1,0
64,42573,Female,Tier 2,7,6.21,9.13,0,3,0,0,1,0,Search Ads,Retargeting,25,78.83,134,0,0
39,55074,Male,Tier 1,5,2.84,1.34,2,3,0,0,0,1,Social,New Arrival,10,37.25,134,0,0
51,69277,Male,Tier 1,6,5.03,8.68,0,0,1,1,0,0,Email,New Arrival,25,66.8,768,1,0
64,54702,Male,Tier 1,4,3.45,8.86,0,3,1,0,0,0,Email,New Arrival,25,72.86,157,0,1
25,59537,Female,Tier 2,7,3.23,4.26,0,3,0,0,0,0,Email,Retargeting,0,79.06,161,0,0
57,48230,Female,Tier 3,8,2.9,3.68,0,8,1,1,0,1,Social,Retargeting,20,90.77,17,1,0
66,86486,Male,Tier 1,9,3.86,6.54,2,4,0,0,0,1,Social,Discount,15,42.14,11,0,0
61,36672,Female,Tier 2,9,3.81,4.22,2,3,0,0,1,0,Email,Seasonal,30,66.54,123,0,0
36,42414,Female,Tier 1,9,5.13,8.5,0,4,1,0,0,1,Email,Retargeting,15,148.56,66,1,0
59,46138,Female,Tier 2,10,1.83,6.48,2,4,0,0,0,0,Social,New Arrival,0,77.65,34,1,0
58,64769,Male,Tier 1,7,5.28,3.99,1,4,0,0,0,0,Social,Retargeting,10,74.21,144,0,0
54,36301,Female,Tier 1,7,5.24,6.08,2,3,1,1,0,0,Email,Discount,15,22.28,169,0,1
23,57443,Male,Tier 3,8,4.46,5.64,2,2,0,0,0,0,SMS,Seasonal,15,85.02,124,1,0
69,57968,Female,Tier 2,9,7.43,1.66,1,0,0,0,0,0,Search Ads,Discount,5,32.37,984,1,0
43,42502,Male,Tier 1,6,5.85,3.53,0,2,0,0,0,1,Social,Discount,15,10,150,0,0
51,60940,Male,Tier 1,7,3.25,4.18,3,1,1,0,0,0,Email,Seasonal,15,93.2,174,0,1
62,36859,Male,Tier 1,8,2.22,6.26,3,3,0,0,0,1,SMS,Discount,25,93.03,35,0,0
23,34893,Female,Tier 1,6,2.97,6.63,0,6,0,0,0,0,Search Ads,Seasonal,10,31.58,135,0,1
54,56793,Male,Tier 3,5,3.13,7.91,1,2,0,0,0,0,Social,Discount,15,37.84,50,1,0
50,25124,Female,Tier 3,5,1.26,4.09,0,2,0,0,0,0,Social,Retargeting,10,56.54,117,0,0
39,18000,Male,Tier 1,6,4.74,2.54,1,4,1,1,0,0,Email,Discount,15,138.26,15,0,0
38,64591,Female,Tier 1,6,2.03,3.81,2,2,0,0,0,1,Search Ads,Retargeting,25,88.38,132,0,0
23,73881,Female,Tier 3,11,4.35,4.09,3,4,0,0,0,0,Social,Discount,20,97.3,88,0,1
23,46598,Female,Tier 1,8,5.41,3.9,0,2,0,0,0,0,Email,Seasonal,15,116.88,13,0,1
65,42975,Female,Tier 2,8,6.1,5.46,1,1,1,0,1,0,SMS,New Arrival,15,125.69,29,1,0
21,73100,Female,Tier 1,3,3.62,6.9,0,0,0,0,0,0,Email,New Arrival,10,84.33,485,0,0
47,34380,Male,Tier 2,11,2.93,4.68,2,1,0,0,0,1,Search Ads,Discount,5,93.71,16,1,0
28,30459,Female,Tier 2,5,6,6.5,2,2,1,0,1,0,Social,Seasonal,10,80.5,1,1,0
47,67737,Male,Tier 3,12,6.26,7.44,1,1,0,0,0,0,SMS,Seasonal,15,20.75,34,1,1
48,55163,Female,Tier 2,8,5.02,5.48,3,2,0,0,0,0,SMS,New Arrival,15,88.67,98,0,0
41,74168,Female,Tier 1,5,2.96,3.23,0,1,0,0,0,0,SMS,Seasonal,20,63.62,104,0,0
26,18000,Male,Tier 2,3,2.02,4.94,2,0,0,0,0,0,Email,Seasonal,25,10,468,0,0
20,29788,Male,Tier 3,10,5.67,7.54,2,2,0,0,0,0,SMS,New Arrival,10,56.63,143,0,0
68,55258,Male,Tier 1,3,3.91,6.76,0,1,0,0,0,0,Email,Discount,0,65.17,81,0,0
48,62518,Female,Tier 1,6,5.86,3.37,3,2,0,0,0,0,Email,New Arrival,0,107.47,35,0,1
57,70246,Female,Tier 1,11,3,7.85,1,1,0,0,0,1,Search Ads,Discount,0,75.25,157,0,1
54,58147,Female,Tier 1,3,5.66,4.84,0,1,0,0,0,0,Email,New Arrival,25,57.58,120,0,0
53,57964,Female,Tier 1,5,6.11,3.35,0,1,0,0,0,0,SMS,Seasonal,30,40.33,58,0,0
41,47991,Female,Tier 2,7,3.64,5.44,2,4,0,0,0,0,Search Ads,Discount,0,73.05,77,0,0
48,83636,Male,Tier 1,7,4.46,2.45,2,3,0,0,0,0,SMS,Seasonal,10,84.29,149,0,0
23,35146,Male,Tier 3,7,2.26,6.8,4,1,1,0,0,0,Social,Seasonal,20,96.54,39,1,1
19,61462,Female,Tier 1,5,2.3,7.79,1,0,1,1,0,0,Email,Seasonal,5,104.42,692,0,0
37,37219,Female,Tier 1,10,4.48,3.5,0,3,1,0,0,0,Email,New Arrival,15,37.01,49,1,1
45,64626,Female,Tier 1,8,3.19,5.16,2,2,0,0,0,0,Social,Retargeting,20,87.36,77,0,0
28,36334,Male,Tier 1,4,4.36,7.24,1,3,0,0,0,0,SMS,Seasonal,25,74.8,43,1,1
21,68389,Male,Tier 1,10,4.25,2.84,2,3,1,0,0,0,Email,Discount,20,72.1,113,0,0
32,57018,Male,Tier 1,8,4.98,3.06,0,0,1,0,0,1,SMS,Retargeting,0,85.94,523,1,0
23,86404,Male,Tier 1,8,4.79,5.03,1,3,0,0,0,0,Search Ads,New Arrival,10,131.13,88,0,0
66,49942,Male,Tier 2,10,5.38,4.94,0,1,1,0,0,0,Email,New Arrival,30,71.01,77,1,0
47,62649,Female,Tier 2,6,4.34,5.6,4,2,1,1,0,0,Email,Retargeting,5,83.03,100,0,0
55,40966,Male,Tier 1,11,4.46,5.29,3,7,1,1,0,0,Email,Discount,15,49.94,133,1,0
68,49818,Female,Tier 2,7,4,2.84,3,3,0,0,0,0,Social,Seasonal,10,46.73,78,0,1
19,56903,Male,Tier 2,8,5.57,2.27,1,5,0,0,0,0,Search Ads,Retargeting,5,45.25,70,0,0
32,27510,Female,Tier 1,4,6.76,2.86,0,0,1,0,0,0,Email,Retargeting,10,32.01,565,0,0
28,29483,Male,Tier 3,8,5.12,6.51,3,2,0,0,0,0,Search Ads,New Arrival,5,59.77,109,0,1
25,65797,Male,Tier 3,10,4.75,7.4,0,3,0,0,0,0,Social,Discount,25,132.83,68,0,0
43,52370,Male,Tier 1,8,3.67,5.32,0,2,0,0,0,1,Social,Retargeting,5,55.97,63,0,1
68,44327,Female,Tier 1,7,4.36,6.92,1,1,1,0,0,0,Email,Retargeting,15,69.74,80,1,0
62,41734,Female,Tier 1,9,3.41,4.28,2,5,0,0,0,0,SMS,Discount,30,37.41,100,0,1
61,42427,Male,Tier 1,4,3.08,4.77,0,4,1,0,0,0,Search Ads,New Arrival,30,73.28,85,0,0
22,57026,Male,Tier 2,8,3.71,7.35,2,3,0,0,0,0,Search Ads,Seasonal,15,47.29,81,1,1
23,63011,Female,Tier 1,10,6.68,6.43,0,1,0,0,0,0,Social,Retargeting,10,69.62,67,0,0
43,18000,Male,Tier 2,4,3.87,5.85,2,0,0,0,0,0,Social,Retargeting,10,69.41,779,1,0
21,80431,Male,Tier 2,9,6.44,5.21,3,1,0,0,0,0,Email,Discount,20,76.39,83,0,0
36,79151,Female,Tier 2,10,2.54,3.18,1,1,0,0,0,1,Search Ads,Retargeting,30,113.2,98,0,1
37,18000,Female,Tier 2,11,4.21,5.67,0,3,1,1,0,0,Search Ads,Retargeting,0,133.5,3,0,0
50,74547,Male,Tier 1,1,5.08,6.12,0,2,0,0,1,0,SMS,New Arrival,20,133.2,167,1,0
37,73994,Male,Tier 1,9,5.16,9.92,0,3,0,0,0,0,Search Ads,Discount,5,83.24,11,1,0
66,55008,Female,Tier 2,6,2.38,5.34,2,0,1,0,0,0,Email,Discount,10,85.18,915,0,0
29,31651,Male,Tier 1,10,2.18,4.76,6,1,0,0,0,0,Email,New Arrival,15,82.81,111,0,0
64,73274,Male,Tier 1,5,4.93,6.06,1,1,0,0,0,1,Search Ads,Retargeting,10,103.07,30,1,0
18,50658,Female,Tier 3,6,3.17,8.4,1,3,0,0,0,0,Social,Discount,20,59.32,50,1,0
43,64880,Female,Tier 2,3,4.95,6.2,1,3,0,0,0,0,Social,New Arrival,10,49.47,67,0,0
31,94946,Male,Tier 1,8,6.15,5.14,1,0,0,0,0,0,Social,Retargeting,5,19.86,867,0,0
55,59533,Female,Tier 2,8,3.02,3.93,1,2,1,1,0,1,Email,Discount,15,106.75,104,1,0
54,38496,Female,Tier 2,6,3.22,3.83,1,2,0,0,0,0,Email,Discount,0,86.72,40,0,0
28,48957,Male,Tier 1,7,1,7.06,1,1,0,0,0,0,Social,Retargeting,20,55.36,16,0,0
53,40790,Female,Tier 1,8,5.2,4.92,2,2,1,1,0,0,Email,Retargeting,15,128.16,160,0,0
30,62803,Male,Tier 3,12,7.2,9.51,0,1,1,1,0,0,Social,Retargeting,30,60.16,100,1,1
60,40491,Male,Tier 1,6,2.13,5.67,4,0,0,0,0,0,Social,Retargeting,5,125.25,881,0,0
20,46489,Female,Tier 1,4,5.87,6.48,2,1,1,1,0,1,Search Ads,Retargeting,20,53.84,102,0,1
50,31880,Male,Tier 1,5,6,4.39,0,1,0,0,0,0,Email,Seasonal,10,85.44,40,0,0
23,52622,Male,Tier 2,8,5.18,3.86,1,1,0,0,0,0,SMS,Seasonal,10,93.2,66,0,1
67,58182,Male,Tier 1,4,3.09,7.03,1,3,0,0,0,0,Search Ads,Retargeting,10,64.06,104,0,0
